match_key,tour,tournament,year,player,milestone,sim_prob,actual_reached,logged_at
ATP|US Open|2024,ATP,US Open,2024,Dimitrov G.,semifinal,0.142,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Dimitrov G.,final,0.081,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Dimitrov G.,champion,0.038,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Shelton B.,semifinal,0.035,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Shelton B.,final,0.018,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Shelton B.,champion,0.004,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Thiem D.,semifinal,0.003,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Thiem D.,final,0.002,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Thiem D.,champion,0.001,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Nardi L.,semifinal,0.001,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Nardi L.,final,0.0,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Nardi L.,champion,0.0,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Bautista Agut R.,semifinal,0.001,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Bautista Agut R.,final,0.001,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Bautista Agut R.,champion,0.0,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Shevchenko A.,semifinal,0.005,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Shevchenko A.,final,0.001,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Shevchenko A.,champion,0.0,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Koepfer D.,semifinal,0.007,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Koepfer D.,final,0.002,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Koepfer D.,champion,0.0,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Kovacevic A.,semifinal,0.001,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Kovacevic A.,final,0.0,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Kovacevic A.,champion,0.0,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Tiafoe F.,semifinal,0.029,1,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Tiafoe F.,final,0.01,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Tiafoe F.,champion,0.001,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Popyrin A.,semifinal,0.021,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Popyrin A.,final,0.012,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Popyrin A.,champion,0.0,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Kwon S.W.,semifinal,0.001,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Kwon S.W.,final,0.0,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Kwon S.W.,champion,0.0,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Martinez P.,semifinal,0.001,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Martinez P.,final,0.0,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Martinez P.,champion,0.0,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Kasnikowski M.,semifinal,0.001,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Kasnikowski M.,final,0.001,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Kasnikowski M.,champion,0.0,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Djere L.,semifinal,0.0,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Djere L.,final,0.0,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Djere L.,champion,0.0,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Struff J.L.,semifinal,0.003,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Struff J.L.,final,0.001,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Struff J.L.,champion,0.001,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Albot R.,semifinal,0.0,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Albot R.,final,0.0,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Albot R.,champion,0.0,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Djokovic N.,semifinal,0.578,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Djokovic N.,final,0.461,0,2026-08-28T20:05:52.666412+00:00
ATP|US Open|2024,ATP,US Open,2024,Djokovic N.,champion,0.261,0,2026-08-28T20:05:52.666412+00:00
WTA|US Open|2024,WTA,US Open,2024,Swiatek I.,semifinal,0.505,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Swiatek I.,final,0.369,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Swiatek I.,champion,0.274,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Rakhimova K.,semifinal,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Rakhimova K.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Rakhimova K.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Saville D.,semifinal,0.002,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Saville D.,final,0.002,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Saville D.,champion,0.001,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Shibahara E.,semifinal,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Shibahara E.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Shibahara E.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Cocciaretto E.,semifinal,0.001,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Cocciaretto E.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Cocciaretto E.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Baindl K.,semifinal,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Baindl K.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Baindl K.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Preston T.,semifinal,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Preston T.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Preston T.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Pavlyuchenkova A.,semifinal,0.051,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Pavlyuchenkova A.,final,0.024,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Pavlyuchenkova A.,champion,0.009,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Andreeva M.,semifinal,0.023,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Andreeva M.,final,0.011,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Andreeva M.,champion,0.006,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Osorio M.,semifinal,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Osorio M.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Osorio M.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Zhang S.,semifinal,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Zhang S.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Zhang S.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Krueger A.,semifinal,0.001,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Krueger A.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Krueger A.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Lys E.,semifinal,0.003,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Lys E.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Lys E.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Bouzkova M.,semifinal,0.006,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Bouzkova M.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Bouzkova M.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Wang Q.,semifinal,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Wang Q.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Wang Q.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Samsonova L.,semifinal,0.029,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Samsonova L.,final,0.011,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Samsonova L.,champion,0.004,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Collins D.,semifinal,0.089,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Collins D.,final,0.05,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Collins D.,champion,0.017,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Dolehide C.,semifinal,0.002,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Dolehide C.,final,0.001,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Dolehide C.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Bucsa C.,semifinal,0.001,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Bucsa C.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Bucsa C.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Errani S.,semifinal,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Errani S.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Errani S.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Schmiedlova A.,semifinal,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Schmiedlova A.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Schmiedlova A.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Tauson C.,semifinal,0.005,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Tauson C.,final,0.003,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Tauson C.,champion,0.001,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Podoroska N.,semifinal,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Podoroska N.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Podoroska N.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Shnaider D.,semifinal,0.022,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Shnaider D.,final,0.01,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Shnaider D.,champion,0.003,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Boulter K.,semifinal,0.007,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Boulter K.,final,0.002,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Boulter K.,champion,0.001,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Sasnovich A.,semifinal,0.005,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Sasnovich A.,final,0.002,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Sasnovich A.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Bouzas Maneiro J.,semifinal,0.002,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Bouzas Maneiro J.,final,0.001,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Bouzas Maneiro J.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Martic P.,semifinal,0.007,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Martic P.,final,0.002,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Martic P.,champion,0.001,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Raducanu E.,semifinal,0.017,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Raducanu E.,final,0.009,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Raducanu E.,champion,0.001,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Kenin S.,semifinal,0.001,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Kenin S.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Kenin S.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Rogers S.,semifinal,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Rogers S.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Rogers S.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Pegula J.,semifinal,0.221,1,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Pegula J.,final,0.136,1,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Pegula J.,champion,0.087,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Rybakina E.,semifinal,0.366,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Rybakina E.,final,0.186,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Rybakina E.,champion,0.102,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Aiava D.,semifinal,0.004,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Aiava D.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Aiava D.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Ponchet J.,semifinal,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Ponchet J.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Ponchet J.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Zheng S.,semifinal,0.001,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Zheng S.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Zheng S.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Wozniacki C.,semifinal,0.037,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Wozniacki C.,final,0.013,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Wozniacki C.,champion,0.007,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Hibino N.,semifinal,0.001,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Hibino N.,final,0.001,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Hibino N.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Zarazua R.,semifinal,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Zarazua R.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Zarazua R.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Garcia C.,semifinal,0.017,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Garcia C.,final,0.001,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Garcia C.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Haddad Maia B.,semifinal,0.032,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Haddad Maia B.,final,0.009,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Haddad Maia B.,champion,0.002,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Avanesyan E.,semifinal,0.01,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Avanesyan E.,final,0.002,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Avanesyan E.,champion,0.001,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Sorribes Tormo S.,semifinal,0.011,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Sorribes Tormo S.,final,0.002,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Sorribes Tormo S.,champion,0.001,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Noel A.,semifinal,0.002,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Noel A.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Noel A.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Bondar A.,semifinal,0.001,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Bondar A.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Bondar A.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Pera B.,semifinal,0.003,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Pera B.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Pera B.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Davis L.,semifinal,0.003,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Davis L.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Davis L.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Kalinskaya A.,semifinal,0.124,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Kalinskaya A.,final,0.035,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Kalinskaya A.,champion,0.018,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Ostapenko J.,semifinal,0.038,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Ostapenko J.,final,0.016,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Ostapenko J.,champion,0.006,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Osaka N.,semifinal,0.022,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Osaka N.,final,0.008,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Osaka N.,champion,0.003,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Muchova K.,semifinal,0.127,1,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Muchova K.,final,0.059,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Muchova K.,champion,0.031,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Volynets K.,semifinal,0.002,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Volynets K.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Volynets K.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Fruhvirtova B.,semifinal,0.003,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Fruhvirtova B.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Fruhvirtova B.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Lepchenko V.,semifinal,0.001,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Lepchenko V.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Lepchenko V.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Potapova A.,semifinal,0.024,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Potapova A.,final,0.003,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Potapova A.,champion,0.001,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Fernandez L.,semifinal,0.001,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Fernandez L.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Fernandez L.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Putintseva Y.,semifinal,0.029,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Putintseva Y.,final,0.01,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Putintseva Y.,champion,0.004,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Noskova L.,semifinal,0.053,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Noskova L.,final,0.007,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Noskova L.,champion,0.004,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Xinyu W.,semifinal,0.006,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Xinyu W.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Xinyu W.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Rodionova A.,semifinal,0.002,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Rodionova A.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Rodionova A.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Sherif M.,semifinal,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Sherif M.,final,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Sherif M.,champion,0.0,0,2026-08-28T20:08:44.457188+00:00
WTA|US Open|2024,WTA,US Open,2024,Pliskova Ka.,semifinal,0.025,0,2026-08-28T20:08:44.457188+00:00
