tour,round,date,bet_on,opponent,model_prob,market_prob,ev_per_unit,edge_pp,decimal_odds,real_decimal_odds,won,player_hard_matches,opponent_hard_matches,min_hard_matches,event,filtered
WTA,Quarterfinals,2026-09-09,Gauff C.,Andreeva M.,0.6784650074949407,0.6578947368421053,0.0312668113923098,2.0570270652835343,1.5199999999999998,1.47,True,197,93,93,US Open,False
WTA,Semifinals,2026-09-11,Rybakina E.,Gauff C.,0.6196254820755841,0.5211640211640212,0.18892605190137446,9.846146091156294,1.9187817258883249,1.85,True,194,197,194,US Open,False
WTA,Semifinals,2026-09-11,Sabalenka A.,Pegula J.,0.6376277774706033,0.6305418719211823,0.011237803332284857,0.7085905549421012,1.5859375,1.55,True,213,219,213,US Open,False
WTA,The Final,2026-09-12,Rybakina E.,Sabalenka A.,0.4951478430466717,0.4205128205128206,0.17748572431830456,7.463502253385112,2.3780487804878043,2.4,True,194,213,194,US Open,False
ATP,1st Round,02/08/2026,Munar J.,Hijikata R.,0.6046332451383691,0.5526315789473685,0.09409825310752495,5.200166619100067,1.8095238095238093,1.74,True,88,73,73,Canadian Open,False
ATP,1st Round,02/08/2026,Vallejo D.,Shang J.,0.4493699297690117,0.427461139896373,0.051253290247506245,2.1908789872638668,2.33939393939394,2.3,False,0,65,0,Canadian Open,False
ATP,1st Round,03/08/2026,Berrettini M.,Navone M.,0.6720972650369472,0.653012048192771,0.029226439078720023,1.908521684417619,1.5313653136531367,1.5,False,87,33,33,Canadian Open,False
ATP,1st Round,03/08/2026,Kopriva V.,Galarneau A.,0.5765854925724898,0.4761904761904762,0.21082953440222862,10.03950163820136,2.1,2.0,True,16,5,5,Canadian Open,False
ATP,1st Round,03/08/2026,Mejia N.,Landaluce M.,0.37518837635116764,0.3149425287356322,0.1912915599471381,6.024584761553542,3.1751824817518246,3.1,True,2,11,2,Canadian Open,False
ATP,1st Round,03/08/2026,Droguet T.,Vanassche L.,0.5525379357060712,0.4735449735449735,0.1668119536139383,7.899296216109775,2.111731843575419,2.14,True,7,0,0,Canadian Open,False
ATP,1st Round,03/08/2026,Duckworth J.,O Connell C.,0.4886538270747888,0.4233766233766234,0.15418235229321287,6.527720369816542,2.3619631901840488,2.3,True,78,92,78,Canadian Open,False
ATP,1st Round,03/08/2026,Hanfmann Y.,Bonzi B.,0.5482432776544515,0.5303430079155673,0.03375224990565706,1.7900269738884145,1.8855721393034826,1.8,True,44,87,44,Canadian Open,False
ATP,1st Round,03/08/2026,Kovacevic A.,Borges N.,0.3741843075665635,0.324009324009324,0.15485660392845868,5.017498355723954,3.086330935251799,3.1,False,79,95,79,Canadian Open,False
ATP,1st Round,04/08/2026,Diallo G.,Jacquet K.,0.5770691166805592,0.5225464190981433,0.10434039080492785,5.45226975824159,1.913705583756345,1.84,True,53,5,5,Canadian Open,False
ATP,1st Round,04/08/2026,Cilic M.,Shimabukuro S.,0.6634022251118077,0.5435356200527705,0.2205312782396851,11.986660505903723,1.8398058252427185,1.8,True,90,15,15,Canadian Open,False
ATP,1st Round,04/08/2026,Kecmanovic M.,Zheng M.,0.5085633788960517,0.43717277486910994,0.16330066310354363,7.139060402694181,2.287425149700599,2.2,True,155,5,5,Canadian Open,False
ATP,1st Round,04/08/2026,Altmaier D.,Vukic A.,0.5388221184501847,0.4030612244897959,0.3368244964080531,13.576089396038876,2.481012658227848,2.63,True,82,98,82,Canadian Open,True
ATP,1st Round,04/08/2026,Struff J.L.,Michelsen A.,0.3507306656520667,0.2676348547717842,0.31048202204880737,8.309581088028246,3.7364341085271318,3.75,False,83,100,83,Canadian Open,False
ATP,1st Round,04/08/2026,Moutet C.,Fucsovics M.,0.5316028951329216,0.5212765957446808,0.019809635561115035,1.0326299388240812,1.9183673469387759,1.83,True,82,97,82,Canadian Open,False
ATP,1st Round,04/08/2026,Ugocarabelli C.,Norrie C.,0.327560136538096,0.2117437722419929,0.5469646784404198,11.581636429610311,4.722689075630252,4.7,False,0,163,0,Canadian Open,False
ATP,1st Round,04/08/2026,Monfils G.,Majchrzak K.,0.45334994170817666,0.26819126819126826,0.690397844663821,18.51586735169084,3.7286821705426347,3.6,True,118,47,47,Canadian Open,True
ATP,1st Round,04/08/2026,Baez S.,Bellucci M.,0.5783562694158448,0.5305039787798408,0.09020156784886768,4.785229063600404,1.8850000000000002,1.8,True,75,36,36,Canadian Open,False
ATP,1st Round,04/08/2026,Chan D.,Tirante T.A.,0.4218803623084624,0.2799145299145299,0.5071756454989342,14.196583239393245,3.5725190839694654,3.6,False,0,10,0,Canadian Open,False
ATP,1st Round,04/08/2026,Damm M.,Tsitsipas S.,0.3788831338649734,0.36097560975609755,0.049608681652966835,1.790752410887586,2.77027027027027,2.7,False,12,167,12,Canadian Open,False
ATP,1st Round,04/08/2026,Giron M.,Hurkacz H.,0.3952582928216244,0.38095238095238093,0.03755301865676408,1.430591186924346,2.625,2.54,False,163,150,150,Canadian Open,False
ATP,1st Round,04/08/2026,Brooksby J.,Walton A.,0.6791897679623546,0.537037037037037,0.26469818861955696,14.215273092531767,1.8620689655172415,1.83,True,88,47,47,Canadian Open,True
ATP,1st Round,04/08/2026,Mannarino A.,Fearnley J.,0.684220624052677,0.38539042821158687,0.7753959983589072,29.883019584109014,2.5947712418300655,2.63,False,157,21,21,Canadian Open,False
ATP,1st Round,04/08/2026,Royer V.,Carrenobusta P.,0.4086797626370189,0.33649289099526064,0.2145271819212815,7.218687164175824,2.971830985915493,3.0,True,28,0,0,Canadian Open,False
ATP,1st Round,04/08/2026,Shapovalov D.,Svajda Z.,0.747151390223789,0.5792207792207792,0.28992504590205725,16.793061100300978,1.7264573991031391,1.67,False,147,33,33,Canadian Open,True
ATP,1st Round,04/08/2026,Merida Aguilar D.,Draxl L.,0.7089693814736758,0.5876288659793815,0.20649175443765877,12.134051549429437,1.7017543859649122,1.65,True,1,3,1,Canadian Open,False
ATP,1st Round,04/08/2026,Burruchaga R.,Popyrin A.,0.6016940932907638,0.3844221105527638,0.5651911707825099,21.727198273800003,2.6013071895424837,2.63,False,0,111,0,Canadian Open,False
ATP,1st Round,04/08/2026,Cerundolo J.M.,Medjedovic H.,0.5088949883337466,0.3924050632911393,0.2968614218827734,11.64899250426073,2.5483870967741935,2.5,True,17,36,17,Canadian Open,False
ATP,1st Round,04/08/2026,Draper J.,Atmane T.,0.7830919149431499,0.65625,0.1932829180086093,12.68419149431499,1.5238095238095237,1.5,False,95,36,36,Canadian Open,True
ATP,1st Round,04/08/2026,Vandezandschulp B.,Mpetshi Perricard G.,0.5553274091035831,0.5511811023622047,0.0075225850879294676,0.41463067413783916,1.8142857142857143,1.75,True,0,1,0,Canadian Open,False
ATP,1st Round,04/08/2026,Sonego L.,Griekspoor T.,0.5007506773545357,0.4591029023746703,0.09071555584694835,4.1647774979865435,2.1781609195402294,2.1,False,140,124,124,Canadian Open,False
ATP,1st Round,04/08/2026,Marozsan F.,Mochizuki S.,0.6826433077088391,0.62,0.1010375930787728,6.264330770883908,1.6129032258064517,1.57,True,85,22,22,Canadian Open,False
ATP,2nd Round,04/08/2026,Shang J.,Rublev A.,0.36050358144364164,0.250996015936255,0.43629204670403254,10.950756550738665,3.984126984126984,4.0,True,65,220,65,Canadian Open,True
ATP,2nd Round,04/08/2026,Munar J.,Blockx A.,0.4879219350389886,0.4196891191709845,0.1625794254632691,6.8232815868004115,2.382716049382716,2.3,False,88,9,9,Canadian Open,False
ATP,2nd Round,04/08/2026,Kopriva V.,Lehecka J.,0.2337031720271734,0.21201413427561835,0.10229996139483455,2.1689037751555036,4.716666666666667,4.8,False,16,131,16,Canadian Open,False
ATP,2nd Round,04/08/2026,Altmaier D.,Nakashima B.,0.3131273457987924,0.2650103519668737,0.18156646891263062,4.81169938319187,3.7734374999999996,3.75,False,82,160,82,Canadian Open,False
ATP,2nd Round,05/08/2026,Tiafoe F.,Cilic M.,0.6637748554141233,0.6610978520286396,0.004049330030749809,0.26770033854837116,1.512635379061372,1.45,True,181,90,90,Canadian Open,False
ATP,2nd Round,05/08/2026,Duckworth J.,Deminaur A.,0.423366168628973,0.1397712833545108,2.028992497372743,28.35948852744622,7.154545454545454,8.0,False,78,0,0,Canadian Open,False
ATP,2nd Round,05/08/2026,Cobolli F.,Hanfmann Y.,0.6043404004911286,0.5850515463917526,0.03296949511258984,1.9288854099375974,1.7092511013215859,1.67,False,75,44,44,Canadian Open,False
ATP,2nd Round,05/08/2026,Darderi L.,Diallo G.,0.532522956818882,0.4196891191709845,0.26885099587708905,11.283383764789745,2.382716049382716,2.3,True,41,53,41,Canadian Open,True
ATP,2nd Round,05/08/2026,Bergs Z.,Baez S.,0.5855944203141982,0.5677083333333334,0.03150576789289938,1.7886086980864802,1.7614678899082568,1.73,True,70,75,70,Canadian Open,False
ATP,2nd Round,05/08/2026,Etcheverry T.,Borges N.,0.5157821785395553,0.3844221105527638,0.34170788927283025,13.136006798679151,2.6013071895424837,2.55,False,86,95,86,Canadian Open,True
ATP,2nd Round,05/08/2026,Mejia N.,Musetti L.,0.18076403715139355,0.15620641562064158,0.15721263069240332,2.455762153075197,6.4017857142857135,7.0,False,2,145,2,Canadian Open,False
ATP,2nd Round,05/08/2026,Tsitsipas S.,Fonseca J.,0.5083551145584726,0.4186046511627907,0.21440388477857342,8.975046339568188,2.388888888888889,2.38,False,167,25,25,Canadian Open,False
ATP,2nd Round,05/08/2026,Vacherot V.,Navone M.,0.7053697900428555,0.5912596401028277,0.1929949927246557,11.411014994002777,1.6913043478260872,1.65,False,26,33,26,Canadian Open,False
ATP,2nd Round,05/08/2026,Rinderknech A.,Kecmanovic M.,0.5804056804061731,0.48275862068965525,0.20226890941278697,9.764705971651788,2.071428571428571,2.01,True,118,155,118,Canadian Open,False
ATP,2nd Round,05/08/2026,Buse I.,Norrie C.,0.4143084801122813,0.31797235023041476,0.30297014759949326,9.633612988186652,3.144927536231884,3.1,False,2,163,2,Canadian Open,False
ATP,2nd Round,05/08/2026,Shelton B.,Brooksby J.,0.721576212888992,0.7194860813704497,0.002905033985592942,0.20901315185423153,1.3898809523809523,1.33,True,141,88,88,Canadian Open,False
ATP,2nd Round,05/08/2026,Ruud C.,Cerundolo J.M.,0.7057573309145794,0.7015590200445434,0.00598425898617827,0.41983108700359706,1.4253968253968254,1.36,True,157,17,17,Canadian Open,False
ATP,2nd Round,05/08/2026,Fils A.,Svajda Z.,0.8647219239175873,0.7230443974630022,0.19594581875151684,14.16775264545851,1.3830409356725144,1.33,True,84,33,33,Canadian Open,True
ATP,2nd Round,05/08/2026,Tirante T.A.,Fritz T.,0.21227535810975615,0.18892508143322473,0.12359542999474393,2.335027667653142,5.293103448275863,5.5,True,10,208,10,Canadian Open,False
ATP,2nd Round,05/08/2026,Tabilo A.,Hurkacz H.,0.5358885990454447,0.4248704663212435,0.2612987758020835,11.101813272420124,2.353658536585366,2.25,False,69,150,69,Canadian Open,True
ATP,2nd Round,05/08/2026,Zverev A.,Griekspoor T.,0.8549663707376266,0.8298507462686567,0.030265230924837683,2.5115624468969866,1.2050359712230216,1.15,False,188,124,124,Canadian Open,False
ATP,2nd Round,05/08/2026,Jodar R.,Moutet C.,0.7511277847020718,0.7334710743801653,0.02407281069240197,1.765671032190641,1.3633802816901408,1.33,True,14,82,14,Canadian Open,False
ATP,2nd Round,05/08/2026,Collignon R.,Popyrin A.,0.6564372792176025,0.6020408163265306,0.09035344683601787,5.439646289107191,1.6610169491525424,1.58,False,18,111,18,Canadian Open,False
ATP,2nd Round,05/08/2026,Cerundolo F.,Michelsen A.,0.476184856879743,0.4123711340206186,0.15474827793337664,6.38137228591244,2.425,2.35,False,96,100,96,Canadian Open,False
ATP,2nd Round,05/08/2026,Marozsan F.,Arnaldi M.,0.6170629885953901,0.5714285714285715,0.07986023004193243,4.56344171668186,1.7499999999999998,1.68,False,85,77,77,Canadian Open,False
ATP,2nd Round,05/08/2026,Mensik J.,Fearnley J.,0.8763320696806879,0.6864988558352403,0.2765237148348687,18.98332138454476,1.4566666666666666,1.4,True,74,21,21,Canadian Open,False
ATP,2nd Round,05/08/2026,Atmane T.,Khachanov K.,0.4539087887927036,0.4386422976501305,0.03480396492622306,1.5266491142573058,2.279761904761905,2.2,True,36,178,36,Canadian Open,False
ATP,2nd Round,05/08/2026,Merida Aguilar D.,Humbert U.,0.35850902178561955,0.3225058004640371,0.11163588769497879,3.6003221321582455,3.100719424460432,3.05,True,1,138,1,Canadian Open,False
ATP,2nd Round,06/08/2026,Medvedev D.,Vandezandschulp B.,0.8285161724405238,0.7465069860279441,0.10985722564893696,8.20091864125797,1.339572192513369,1.29,False,238,0,0,Canadian Open,False
ATP,2nd Round,06/08/2026,Droguet T.,Faria J.,0.5095477150916814,0.4087403598971723,0.24662931553876755,10.080735519450911,2.4465408805031443,2.4,True,7,5,5,Canadian Open,False
ATP,2nd Round,06/08/2026,Paul T.,Royer V.,0.8084497178992996,0.8033613445378152,0.006333853870467143,0.5088373361484488,1.2447698744769875,1.2,True,188,28,28,Canadian Open,False
ATP,2nd Round,06/08/2026,Monfils G.,Tien L.,0.34346979445935466,0.29711751662971175,0.1560065470236489,4.635227782964291,3.3656716417910446,3.4,False,118,63,63,Canadian Open,False
ATP,3rd Round,06/08/2026,Darderi L.,Shang J.,0.5178603605266504,0.4760638297872341,0.08779606456994715,4.179653073941631,2.1005586592178767,2.01,True,41,65,41,Canadian Open,False
ATP,3rd Round,06/08/2026,Fils A.,Navone M.,0.8309400832602282,0.7366255144032922,0.12803597895103613,9.431456885693601,1.3575418994413408,1.29,True,84,33,33,Canadian Open,False
ATP,3rd Round,06/08/2026,Norrie C.,Deminaur A.,0.672439863461904,0.3703703703703704,0.8155876313471406,30.20694930915336,2.6999999999999997,2.63,True,163,0,0,Canadian Open,False
ATP,3rd Round,06/08/2026,Hanfmann Y.,Borges N.,0.5060938743595709,0.4025641025641025,0.2571758662435202,10.352977179546835,2.4840764331210194,2.38,False,44,95,44,Canadian Open,True
ATP,3rd Round,06/08/2026,Blockx A.,Lehecka J.,0.3607792180901397,0.3502415458937198,0.03008687096081264,1.0537672196419878,2.8551724137931034,2.8,False,9,131,9,Canadian Open,False
ATP,3rd Round,07/08/2026,Musetti L.,Jodar R.,0.480400178096251,0.4526315789473684,0.06134923067776388,2.7768599148882633,2.2093023255813957,2.13,False,145,14,14,Canadian Open,False
ATP,3rd Round,07/08/2026,Droguet T.,Nakashima B.,0.3474461674878101,0.2455795677799607,0.41480079401036263,10.18665997078494,4.072,4.1,False,7,160,7,Canadian Open,False
ATP,3rd Round,07/08/2026,Tiafoe F.,Rinderknech A.,0.6445299844215414,0.6388206388206389,0.008937321767566564,0.5709345600902527,1.5653846153846152,1.52,False,181,118,118,Canadian Open,False
ATP,3rd Round,07/08/2026,Arnaldi M.,Griekspoor T.,0.39768124574980146,0.34292565947242204,0.15967188445921132,5.475558627737942,2.9160839160839163,2.9,False,77,124,77,Canadian Open,False
ATP,3rd Round,07/08/2026,Merida Aguilar D.,Michelsen A.,0.3642136516159145,0.2910284463894967,0.251470968334383,7.31852052264178,3.43609022556391,3.5,True,1,100,1,Canadian Open,False
ATP,3rd Round,07/08/2026,Vandezandschulp B.,Hurkacz H.,0.38579347856726126,0.3694581280788178,0.04421434865538698,1.6335350488443479,2.706666666666666,2.63,True,0,150,0,Canadian Open,False
ATP,3rd Round,07/08/2026,Shelton B.,Bergs Z.,0.7470023407284501,0.7257383966244725,0.029299736933969145,2.1263944103977583,1.3779069767441863,1.35,True,141,70,70,Canadian Open,False
ATP,3rd Round,07/08/2026,Mensik J.,Atmane T.,0.730974645836876,0.6456310679611651,0.13218629355185296,8.53435778757109,1.5488721804511276,1.5,True,74,36,36,Canadian Open,False
ATP,3rd Round,08/08/2026,Ruud C.,Fonseca J.,0.5853822958021326,0.4409448818897638,0.3275634208369793,14.443741391236886,2.267857142857143,2.2,False,157,25,25,Canadian Open,False
ATP,3rd Round,08/08/2026,Tirante T.A.,Popyrin A.,0.6130414913952545,0.4485488126649077,0.3667219131694204,16.449267873034685,2.229411764705882,2.11,True,10,111,10,Canadian Open,False
ATP,3rd Round,08/08/2026,Tien L.,Paul T.,0.48271827891430363,0.38734177215189874,0.2462334651709146,9.537650676240489,2.5816993464052285,2.5,True,63,188,63,Canadian Open,False
ATP,4th Round,08/08/2026,Darderi L.,Borges N.,0.4976433671650356,0.38539042821158687,0.29127069780731474,11.225293895344873,2.5947712418300655,2.5,True,41,95,41,Canadian Open,True
ATP,4th Round,08/08/2026,Rinderknech A.,Nakashima B.,0.4082855006019961,0.34866828087167073,0.17098549825433595,5.961721973032535,2.8680555555555554,2.8,False,118,160,118,Canadian Open,False
ATP,4th Round,09/08/2026,Lehecka J.,Jodar R.,0.4601329918634507,0.4578947368421053,0.004888143150064694,0.22382550213453922,2.1839080459770113,2.1,False,131,14,14,Canadian Open,False
ATP,4th Round,09/08/2026,Fils A.,Norrie C.,0.7049091365190473,0.6736596736596736,0.04638761095734023,3.124946285937369,1.4844290657439447,1.44,True,84,163,84,Canadian Open,False
ATP,4th Round,09/08/2026,Merida Aguilar D.,Griekspoor T.,0.5167750769068541,0.4576719576719577,0.12913860734561178,5.910311923489642,2.184971098265896,2.2,True,1,124,1,Canadian Open,False
ATP,4th Round,09/08/2026,Tirante T.A.,Tien L.,0.3391538144869055,0.3341232227488152,0.015056097258681733,0.503059173809034,2.99290780141844,3.0,False,10,63,10,Canadian Open,False
ATP,4th Round,09/08/2026,Shelton B.,Fonseca J.,0.6845298198260634,0.5523560209424083,0.2392909534291765,13.21737988836551,1.8104265402843605,1.73,True,141,25,25,Canadian Open,False
ATP,4th Round,10/08/2026,Mensik J.,Vandezandschulp B.,0.7808861341670034,0.7083333333333333,0.10242748352988729,7.25528008336701,1.411764705882353,1.34,True,74,0,0,Canadian Open,False
ATP,Quarterfinals,11/08/2026,Darderi L.,Nakashima B.,0.3634230106126044,0.31775700934579443,0.14371359222201963,4.5666001266809975,3.1470588235294112,3.2,False,41,160,41,Canadian Open,False
ATP,Quarterfinals,11/08/2026,Fils A.,Jodar R.,0.5806234781360595,0.4318766066838046,0.3444198392555189,14.87468714522549,2.3154761904761907,2.33,False,84,14,14,Canadian Open,False
ATP,Quarterfinals,11/08/2026,Mensik J.,Shelton B.,0.46639237190367056,0.43421052631578944,0.07411576559633226,3.2181845587881117,2.303030303030303,2.25,False,74,141,74,Canadian Open,False
ATP,Quarterfinals,12/08/2026,Tien L.,Merida Aguilar D.,0.6610072846525967,0.6350000000000001,0.04095635378361662,2.6007284652596607,1.5748031496062989,1.5,True,63,1,1,Canadian Open,False
ATP,Semifinals,12/08/2026,Nakashima B.,Jodar R.,0.4047244154151688,0.32558139534883723,0.24308213306087545,7.9143020066331555,3.071428571428571,3.0,True,160,14,14,Canadian Open,False
ATP,Semifinals,13/08/2026,Tien L.,Shelton B.,0.4099522145281045,0.34457831325301197,0.18972146174240145,6.537390127509251,2.902097902097903,2.8,False,63,141,63,Canadian Open,False
ATP,The Final,14/08/2026,Nakashima B.,Shelton B.,0.36211197857609445,0.32558139534883723,0.11220107705514715,3.653058322725722,3.071428571428571,3.1,False,160,141,141,Canadian Open,False
WTA,1st Round,2026-08-02,Williams V.,Rakhimova K.,0.35248513255866876,0.2297551789077213,0.5341770933496155,12.272995365094747,4.352459016393443,4.33,False,21,70,21,Canadian Open,False
WTA,1st Round,2026-08-02,Birrell K.,Golubic V.,0.5312142805664011,0.5106382978723405,0.040294632775868644,2.057598269406058,1.958333333333333,1.91,False,66,78,66,Canadian Open,False
WTA,1st Round,2026-08-02,Arseneault A.,Bouzas Maneiro J.,0.4411377738670792,0.14800000000000002,1.980660634237021,29.31377738670792,6.756756756756756,7.0,False,1,53,1,Canadian Open,False
WTA,1st Round,2026-08-02,Bejlek S.,Wang Xiy.,0.6772286254751213,0.5854922279792746,0.15668251961680024,9.173639749584673,1.7079646017699115,1.62,True,25,84,25,Canadian Open,False
WTA,1st Round,2026-08-02,Sebov K.,Ito A.,0.4520218562979882,0.41494845360824745,0.08934459778645598,3.7073402689740744,2.4099378881987574,2.31,True,8,16,8,Canadian Open,False
WTA,1st Round,2026-08-02,Bucsa C.,Uchijima M.,0.7427175603933286,0.5575916230366492,0.3320098970434344,18.512593735667938,1.7934272300469483,1.8,False,86,56,56,Canadian Open,True
WTA,1st Round,2026-08-02,Stefanini L.,Osorio M.,0.31369486029683347,0.3090909090909091,0.01489513625446115,0.46039512059243837,3.235294117647059,3.25,False,22,91,22,Canadian Open,False
WTA,1st Round,2026-08-03,Jones E.,Tararudee L.,0.47273214275384745,0.33890214797136037,0.39489273108353595,13.382999478248708,2.950704225352113,3.0,False,9,12,9,Canadian Open,False
WTA,1st Round,2026-08-03,Tjen J.,Samsonova L.,0.4536577652738182,0.38345864661654133,0.18306828983172196,7.019911865727685,2.607843137254902,2.6,False,29,163,29,Canadian Open,False
WTA,1st Round,2026-08-03,Boisson L.,Ruzic A.,0.5099588692189467,0.5,0.019917738437893462,0.9958869218946731,2.0,1.92,False,6,33,6,Canadian Open,False
WTA,1st Round,2026-08-03,Zhao C.,Linette M.,0.29724880230327355,0.11111111111111112,1.6752392207294617,18.613769119216244,9.0,11.0,False,8,144,8,Canadian Open,False
WTA,1st Round,2026-08-03,Lys E.,Udvardy P.,0.6528746627252617,0.6320987654320989,0.03286811876457407,2.077589729316287,1.5820312499999998,1.55,False,47,16,16,Canadian Open,False
WTA,1st Round,2026-08-03,Joint M.,Starodubtseva Y.,0.5891065821909487,0.43229166666666663,0.36275257567062846,15.681491552428206,2.313253012048193,2.21,True,51,30,30,Canadian Open,True
WTA,1st Round,2026-08-03,Bartunkova N.,Andreescu B.,0.6832095450066198,0.5824742268041238,0.1729438206308338,10.073531820249604,1.7168141592920352,1.67,True,18,50,18,Canadian Open,False
WTA,1st Round,2026-08-03,Korpatsch T.,Zarazua R.,0.5270533601692753,0.4066496163682865,0.2960871938753875,12.040374380098879,2.4591194968553456,2.5,False,40,45,40,Canadian Open,True
WTA,1st Round,2026-08-03,Jimenez Kasintseva V.,Parks A.,0.47020440579257994,0.4186046511627907,0.1232660805044965,5.159975462978922,2.388888888888889,2.3,False,14,83,14,Canadian Open,False
WTA,1st Round,2026-08-03,Frech M.,Jeanjean L.,0.7549334254541838,0.62,0.21763455718416758,13.493342545418386,1.6129032258064517,1.56,True,113,16,16,Canadian Open,False
WTA,1st Round,2026-08-03,Townsend T.,Valentova T.,0.5065107391528979,0.35523114355231145,0.4258624232317878,15.127959560058645,2.815068493150685,2.75,True,62,28,28,Canadian Open,False
WTA,1st Round,2026-08-03,Ruse E.G.,Stearns P.,0.5005276834322666,0.4552631578947368,0.09942496938879386,4.52645255375298,2.1965317919075145,2.1,True,63,86,63,Canadian Open,False
WTA,1st Round,2026-08-03,Bondar A.,Kalinina A.,0.5124826807073407,0.37749999999999995,0.3575700151187835,13.498268070734076,2.6490066225165565,2.63,True,63,99,63,Canadian Open,True
WTA,1st Round,2026-08-03,Zhang S.,Putintseva Y.,0.478148854715662,0.3502415458937198,0.3651974196709247,12.790730882194218,2.8551724137931034,2.8,True,98,130,98,Canadian Open,True
WTA,1st Round,2026-08-03,Oliynykova O.,Pliskova Ka.,0.4113958471796533,0.2606924643584521,0.5780887575407014,15.070338282120115,3.8359375000000004,3.75,False,5,95,5,Canadian Open,False
WTA,1st Round,2026-08-03,Parry D.,Day K.,0.6889146076718529,0.4285714285714286,0.6074674179009898,26.034317910042425,2.333333333333333,2.33,False,63,12,12,Canadian Open,False
WTA,1st Round,2026-08-03,Kudermetova P.,Korneeva A.,0.4574661359048683,0.3478260869565217,0.3152151407264965,10.96400489483466,2.8750000000000004,2.8,False,39,15,15,Canadian Open,False
WTA,1st Round,2026-08-03,Gibson T.,Cocciaretto E.,0.47700386429423103,0.41494845360824745,0.1495496853798859,6.205541068598358,2.4099378881987574,2.5,True,23,80,23,Canadian Open,False
WTA,1st Round,2026-08-03,Brace C.,Kessler M.,0.3397805863161817,0.18053375196232338,0.8820889868122412,15.92468343538583,5.539130434782609,5.5,False,4,67,4,Canadian Open,False
WTA,1st Round,2026-08-03,Sramkova R.,Blinkova A.,0.4696757967657156,0.4375,0.07354467832163558,3.217579676571558,2.2857142857142856,2.2,True,62,99,62,Canadian Open,False
WTA,1st Round,2026-08-03,Cross K.,Boulter K.,0.28615279706619984,0.27718550106609813,0.032351244800366885,0.896729600010171,3.607692307692307,3.5,True,2,80,2,Canadian Open,False
WTA,2nd Round,2026-08-04,Siniakova K.,Rakhimova K.,0.7275520278882055,0.6311881188118812,0.15267066379150984,9.63639090763243,1.584313725490196,1.53,False,124,70,70,Canadian Open,False
WTA,2nd Round,2026-08-04,Kalinskaya A.,Kessler M.,0.646319053228046,0.6040609137055837,0.06995675198256368,4.225813952246227,1.6554621848739497,1.58,True,128,67,67,Canadian Open,False
WTA,2nd Round,2026-08-04,Zhang S.,Ostapenko J.,0.364566897631706,0.3286384976525822,0.10932498850790529,3.5928399979123835,3.0428571428571427,3.0,True,98,150,98,Canadian Open,False
WTA,2nd Round,2026-08-04,Ruzic A.,Keys M.,0.22623487941330578,0.19966159052453464,0.1330916418073198,2.657328888877114,5.008474576271188,5.0,False,33,126,33,Canadian Open,False
WTA,2nd Round,2026-08-04,Potapova A.,Ruse E.G.,0.6611850416414407,0.5132978723404255,0.2881117909698534,14.78871693010152,1.9481865284974096,1.91,True,132,63,63,Canadian Open,True
WTA,2nd Round,2026-08-04,Chwalinska M.,Gibson T.,0.48553483789408036,0.44619422572178474,0.08816925433908618,3.934061217229562,2.2411764705882353,2.2,False,6,23,6,Canadian Open,False
WTA,2nd Round,2026-08-04,Sebov K.,Kostyuk M.,0.11425215590668059,0.08441558441558442,0.353448616125293,2.983657149109617,11.846153846153847,15.0,False,8,148,8,Canadian Open,False
WTA,2nd Round,2026-08-04,Sramkova R.,Shnaider D.,0.2699358885263795,0.22040072859744989,0.22475043637175518,4.953515992892962,4.537190082644629,4.5,False,62,101,62,Canadian Open,False
WTA,2nd Round,2026-08-04,Alexandrova E.,Osorio M.,0.5250209324062295,0.4694960212201591,0.11826492382569787,5.552491118607039,2.129943502824859,2.05,True,157,91,91,Canadian Open,False
WTA,2nd Round,2026-08-04,Bejlek S.,Swiatek I.,0.1977233888770653,0.1332518337408313,0.4838324046003617,6.447155513623401,7.504587155963303,8.0,False,25,194,25,Canadian Open,False
WTA,2nd Round,2026-08-04,Svitolina E.,Bouzas Maneiro J.,0.8406026766457642,0.8171701112877584,0.028675259941995268,2.3432565358005752,1.2237354085603112,1.17,True,109,53,53,Canadian Open,False
WTA,1st Round,2026-08-04,Wang Xin.,Kasatkina D.,0.5130616590729316,0.4986737400530504,0.02885236952391068,1.438791901988118,2.00531914893617,1.96,False,144,163,144,Canadian Open,False
WTA,1st Round,2026-08-04,Sierra S.,Stephens S.,0.64844437632392,0.5264550264550264,0.23171846357005932,12.198934986889364,1.8994974874371862,1.82,False,16,90,16,Canadian Open,False
WTA,1st Round,2026-08-04,McNally C.,Maria T.,0.6481614545697415,0.6050632911392405,0.07122918223869412,4.309816343050099,1.6527196652719665,1.62,True,30,90,30,Canadian Open,False
WTA,1st Round,2026-08-04,Sonmez Z.,Marino R.,0.737105871791943,0.7257383966244725,0.015663323341223778,1.1367475167470498,1.3779069767441863,1.32,True,42,51,42,Canadian Open,False
WTA,2nd Round,2026-08-04,Golubic V.,Vekic D.,0.4473754449510668,0.4360313315926892,0.026016739019512736,1.1344113358377594,2.293413173652695,2.38,True,78,105,78,Canadian Open,False
WTA,2nd Round,2026-08-05,Pliskova Ka.,Andreeva M.,0.29985231489124775,0.21582733812949637,0.3893157256627815,8.40249767617514,4.633333333333334,4.6,False,95,88,88,Canadian Open,False
