player,hard_elo,clay_elo,grass_elo,hard_elo_undamped,clay_elo_undamped,grass_elo_undamped,overall_elo,hard_matches,clay_matches,grass_matches,current_rank,days_since_last_match,recent_form_residual
Siskova A.,1495.0495634206993,1506.6955941475753,1496.8890610716287,1495.0495634206993,1506.6955941475753,1496.8890610716287,1496.8890610716287,1,5,0,255,181,
Teichmann J.B.,1497.6079614820565,1496.5406625895157,1496.8451262478545,1497.6079614820565,1496.5406625895157,1496.8451262478545,1496.8451262478545,2,6,0,137,3076,
Choi J.H.,1496.8134024948015,1496.8010629983291,1496.8010629983291,1496.8134024948015,1496.8010629983291,1496.8010629983291,1496.8010629983291,1,0,0,502,2876,
Bai A.,1496.7535877147845,1496.7567565263898,1496.7567565263898,1496.7535877147845,1496.7567565263898,1496.7567565263898,1496.7567565263898,1,0,0,380,2763,
Birnerova E.,1498.3570031409097,1497.2819417033475,1498.2141923584045,1498.3570031409097,1497.2819417033475,1498.2141923584045,1496.6818510274,24,22,5,115,4710,-0.051157732708526193
Lertcheewakarn N.,1497.2220143354925,1496.6800347978049,1497.4528885314257,1497.2220143354925,1496.6800347978049,1497.4528885314257,1496.6800347978049,19,0,3,174,5136,-0.20758614250858418
Dunne K.,1496.6010581431835,1496.6010581431835,1496.5490515453332,1496.6010581431835,1496.6010581431835,1496.5490515453332,1496.6010581431835,0,0,2,212,2952,
Pous-T. L.,1496.5902045436178,1496.5833047734234,1496.5833047734234,1496.5902045436178,1496.5833047734234,1496.5833047734234,1496.5833047734234,3,0,0,185,3827,
Candiotto A.,1496.9347298661214,1496.5814913131965,1496.5814913131965,1496.9347298661214,1496.5814913131965,1496.5814913131965,1496.5814913131965,2,0,0,593,325,
Schmiedlova A.K.,1496.520512769911,1496.564860797303,1496.564860797303,1496.520512769911,1496.564860797303,1496.564860797303,1496.564860797303,1,0,0,203,2385,
De Vroome I.,1497.2679929696526,1496.906793838673,1496.82530387097,1497.2679929696526,1496.906793838673,1496.82530387097,1496.560327249001,4,1,1,262,3709,
Celik S.,1496.8647927590462,1496.7946666553041,1496.5599264688137,1496.8647927590462,1496.7946666553041,1496.5599264688137,1496.5599264688137,1,2,0,153,3667,
Majeric T.,1497.5420316736204,1497.0806602284842,1496.5214819957966,1497.5420316736204,1497.0806602284842,1496.5214819957966,1496.5214819957966,12,3,0,134,4490,-0.1320345619112619
Rezai A.,1496.9279661414337,1499.529343584814,1498.9644663577637,1496.9279661414337,1499.529343584814,1498.9644663577637,1496.4189272220437,97,75,23,185,4813,-0.19200837849329197
Osaka M.,1496.3902074781654,1496.390547814153,1496.390547814153,1496.3902074781654,1496.390547814153,1496.390547814153,1496.390547814153,1,0,0,338,2691,
Gamiz A.,1496.6840468226076,1496.652454564697,1496.3535950955636,1496.6840468226076,1496.652454564697,1496.3535950955636,1496.3535950955636,1,3,0,252,2996,
Lewis J.,1496.3017834295863,1496.3146307995391,1496.3146307995391,1496.3017834295863,1496.3146307995391,1496.3146307995391,1496.3146307995391,2,0,0,1051,3134,
Pfizenmaier D.,1497.240269433886,1497.9004765365785,1496.6573991783425,1497.240269433886,1497.9004765365785,1496.6573991783425,1496.2776178846243,5,29,1,145,4086,0.08020858904303702
Avdeeva J.,1496.2751967877177,1495.67189387792,1496.2751967877177,1496.2751967877177,1495.67189387792,1496.2751967877177,1496.2751967877177,0,1,0,208,797,
Pervushina O.,1496.2141682532692,1496.2136462572116,1496.2136462572116,1496.2141682532692,1496.2136462572116,1496.2136462572116,1496.2136462572116,2,0,0,549,3212,
Knapp K.,1494.8748405242327,1503.108872581595,1496.4296265291741,1494.8748405242327,1503.108872581595,1496.4296265291741,1496.205059451692,98,95,11,130,3624,-0.06276271770579755
Burger C.,1496.4562593401774,1497.6448783818678,1496.2033834302931,1496.4562593401774,1497.6448783818678,1496.2033834302931,1496.2033834302931,2,7,0,171,3398,
Cohen J.,1497.5104850184373,1497.1431575346378,1496.1852871796054,1497.5104850184373,1497.1431575346378,1496.1852871796054,1496.1852871796054,12,9,0,145,4758,-0.12283177032913173
Lizarazo Y.,1496.1760882029114,1496.4367136822489,1496.1760882029114,1496.1760882029114,1496.4367136822489,1496.1760882029114,1496.1760882029114,0,8,0,537,1579,
Marcinkevica D.,1496.133870747149,1496.0466600499954,1496.133870747149,1496.133870747149,1496.0466600499954,1496.133870747149,1496.133870747149,0,4,0,223,2565,
Lamens S.,1488.2935185949752,1496.0739171381056,1481.121963857618,1488.2935185949752,1496.0739171381056,1481.121963857618,1496.1172578262037,40,15,11,134,47,-0.31426484558718837
Camerin M.E.,1498.4364155991698,1498.4614267708757,1497.3817620064547,1498.4364155991698,1498.4614267708757,1497.3817620064547,1496.0942499225548,44,36,10,174,4786,0.13694008840364846
Albie A.,1496.0646151436158,1496.0735204290504,1496.0646151436158,1496.0646151436158,1496.0735204290504,1496.0646151436158,1496.0646151436158,0,1,0,289,2624,
Yang Zha.,1495.876390552708,1495.9351700046736,1495.9351700046736,1495.876390552708,1495.9351700046736,1495.9351700046736,1495.9351700046736,1,0,0,789,2033,
Ito A.,1500.2579950432278,1495.9235584594362,1490.308484769174,1500.2579950432278,1495.9235584594362,1490.308484769174,1495.9235584594362,16,0,2,246,19,0.05385680497751272
Babel O.,1495.9197977240694,1495.6728143022624,1495.9197977240694,1495.9197977240694,1495.6728143022624,1495.9197977240694,1495.9197977240694,0,1,0,1111,1888,
Sema E.,1495.9227956118625,1495.917138380338,1495.917138380338,1495.9227956118625,1495.917138380338,1495.917138380338,1495.917138380338,13,0,0,352,3609,-0.14792956442215383
Schnyder P.,1498.9121604928198,1496.9659325077903,1497.8260584915301,1498.9121604928198,1496.9659325077903,1497.8260584915301,1495.907504760409,130,84,7,186,2895,-0.3401505258533369
Werner C.,1494.592167579769,1497.9886407520617,1495.8917015018176,1494.592167579769,1497.9886407520617,1495.8917015018176,1495.8917015018176,1,2,0,271,277,
Coin J.,1497.1738695116705,1497.7279173153547,1497.342534416955,1497.1738695116705,1497.7279173153547,1497.342534416955,1495.8059674427122,31,10,6,188,3939,-0.02214677076935362
Puchkova O.,1497.3734280198435,1497.1296699346985,1497.1201998738468,1497.3734280198435,1497.1296699346985,1497.1201998738468,1495.8037325964135,27,5,5,54,4506,-0.1851961953361796
Larcherde Brito M.,1494.8653463503065,1497.529633872553,1500.4022215467767,1494.8653463503065,1497.529633872553,1500.4022215467767,1495.79390454957,39,11,19,249,3707,0.20946316778061796
Baltacha E.,1497.897948907485,1497.575484331824,1498.337753387606,1497.897948907485,1497.575484331824,1498.337753387606,1495.7686139404664,53,15,26,167,4787,0.049509216133720835
Ivakhnenko V.,1496.1065106543635,1496.4107443690505,1495.6936241904243,1496.1065106543635,1496.4107443690505,1495.6936241904243,1495.6936241904243,1,8,0,228,2565,
Ma S.,1495.5857289025237,1495.585496559976,1495.585496559976,1495.5857289025237,1495.585496559976,1495.585496559976,1495.585496559976,1,0,0,224,2490,
Efremova K.,1495.5571523140104,1494.7831010911086,1495.5571523140104,1495.5571523140104,1494.7831010911086,1495.5571523140104,1495.5571523140104,0,1,0,623,70,
Choi J-H.,1495.49327037183,1495.495096301497,1495.495096301497,1495.49327037183,1495.495096301497,1495.495096301497,1495.495096301497,1,0,0,710,2512,
Fernandez L. A.,1495.480914957623,1495.4618751341575,1495.4618751341575,1495.480914957623,1495.4618751341575,1495.4618751341575,1495.4618751341575,1,0,0,236,2518,
Tona M.,1495.0903822438954,1495.4338037986008,1495.4338037986008,1495.0903822438954,1495.4338037986008,1495.4338037986008,1495.4338037986008,3,0,0,384,17,
Foretz S.,1496.6880313319134,1497.8418552538112,1497.9153811624237,1496.6880313319134,1497.8418552538112,1497.9153811624237,1495.4311950334288,29,19,10,197,4213,-0.1663934177129287
Malek T.,1497.7470338011767,1497.075535783721,1497.4333470774623,1497.7470338011767,1497.075535783721,1497.4333470774623,1495.4305316376215,40,30,6,413,4341,0.0007856706717326301
Irigoyen M.,1496.0231137910564,1496.6242500083129,1495.3791046956496,1496.0231137910564,1496.6242500083129,1495.3791046956496,1495.3791046956496,3,7,0,204,3821,-0.25068316564709164
Lazaro A.,1495.3510176066452,1495.0229019338722,1495.3510176066452,1495.3510176066452,1495.0229019338722,1495.3510176066452,1495.3510176066452,0,1,0,279,1896,
Ivanov V.,1495.287705685007,1495.32810637128,1495.32810637128,1495.287705685007,1495.32810637128,1495.32810637128,1495.32810637128,1,0,0,1001,2400,
Parra Santonja A.,1496.2831201078925,1498.8453481900974,1497.62498315052,1496.2831201078925,1498.8453481900974,1497.62498315052,1495.3226920979996,18,54,10,216,4674,-0.13056818056307273
Peer S.,1498.777380390096,1497.6308640656368,1497.8030165954951,1498.777380390096,1497.6308640656368,1497.8030165954951,1495.2700184854036,251,83,24,121,4036,-0.08839822911492123
Grant T.C.,1493.195031332113,1490.3687761835715,1498.2722619062795,1493.195031332113,1490.3687761835715,1498.2722619062795,1495.2376255564461,1,5,2,172,31,
King V.,1495.4522490164343,1500.0989510580812,1497.443154952099,1495.4522490164343,1500.0989510580812,1497.443154952099,1495.2165370401992,170,58,18,428,2876,-0.25448595030909277
Kostic N.,1495.2082130620356,1495.1921728874065,1495.1921728874065,1495.2082130620356,1495.1921728874065,1495.1921728874065,1495.1921728874065,1,0,0,183,2365,
Barrois K.,1495.811844922511,1498.7878588078966,1498.1584232604032,1495.811844922511,1498.7878588078966,1498.1584232604032,1495.1856974990958,35,39,13,282,4772,-0.40748964226260354
Kichenok L.,1495.673604837337,1495.17864227467,1495.6976605326806,1495.673604837337,1495.17864227467,1495.6976605326806,1495.17864227467,15,0,1,304,3604,-0.11416079067310075
Cheapchandej P.,1495.1640528094022,1495.1593101902063,1495.1593101902063,1495.1640528094022,1495.1593101902063,1495.1593101902063,1495.1593101902063,1,0,0,731,2365,
Zahlavova S.,1497.725534043196,1496.71843632616,1497.2529382759133,1497.725534043196,1496.71843632616,1497.2529382759133,1495.1523015451974,20,26,7,175,4773,-0.10209510377882225
Thandi K.,1495.4296667902454,1495.09780239024,1495.09780239024,1495.4296667902454,1495.09780239024,1495.09780239024,1495.09780239024,5,0,0,359,1418,
Komardina A.,1494.9879062782877,1495.0022635622197,1495.0022635622197,1494.9879062782877,1495.0022635622197,1495.0022635622197,1495.0022635622197,3,0,0,208,2344,
Boserup J.,1498.8601039453517,1495.298122571508,1496.249905489417,1498.8601039453517,1495.298122571508,1496.249905489417,1494.9961030547097,18,2,5,115,3261,-0.12437970609294163
Cetkovska P.,1495.0183949569853,1500.0373145671165,1498.2248347767106,1495.0183949569853,1500.0373145671165,1498.2248347767106,1494.8802349101545,62,62,28,132,3784,-0.23742179486908288
Lister C.,1494.8603598192017,1495.2577482167185,1495.2641211252708,1494.8603598192017,1495.2577482167185,1495.2641211252708,1494.8603598192017,0,2,1,550,3295,
Muramatsu C.,1494.8609676264812,1494.8386211047728,1494.8386211047728,1494.8609676264812,1494.8386211047728,1494.8386211047728,1494.8386211047728,1,0,0,214,2364,
Dellacqua C.,1493.7985331600958,1496.973459755437,1501.2092339454848,1493.7985331600958,1496.973459755437,1501.2092339454848,1494.8379323261988,106,26,32,116,3956,-0.034601020546268735
Morita A.,1496.1801278637906,1499.3910239590298,1497.132531231298,1496.1801278637906,1499.3910239590298,1497.132531231298,1494.7679048662203,131,39,19,113,4492,-0.022931512355548078
Hives Z.,1497.0323838019676,1494.7315916315595,1494.0988662340078,1497.0323838019676,1494.7315916315595,1494.0988662340078,1494.7315916315595,6,0,1,571,1496,
Benesova I.,1497.4679507957817,1498.0358005427606,1497.3275881539053,1497.4679507957817,1498.0358005427606,1497.3275881539053,1494.693926851719,124,74,14,63,5088,-0.36584900288674294
Pivovarova A.,1495.3507806124157,1497.8069213682497,1495.6913412973367,1495.3507806124157,1497.8069213682497,1495.6913412973367,1494.5773485839009,15,16,2,191,3653,-0.34173881855459315
Koehler M.J.,1496.245147614694,1495.5690311988255,1495.5509340196695,1496.245147614694,1495.5690311988255,1495.5509340196695,1494.5521447286521,4,11,2,213,4479,-0.3038272927627648
Medina Garrigues A.,1492.3054643991295,1502.8779777091313,1497.9864463992494,1492.3054643991295,1502.8779777091313,1497.9864463992494,1494.5082286925528,157,143,21,125,4473,-0.33586288959842425
Gjorcheska L.,1494.9431995817667,1494.4777687772182,1493.974654060704,1494.9431995817667,1494.4777687772182,1493.974654060704,1494.4777687772182,1,0,1,222,33,
Stollar F.,1492.7258578763797,1495.0954365195537,1495.6764746256342,1492.7258578763797,1495.0954365195537,1495.6764746256342,1494.4410214865077,11,16,2,280,747,-0.1809775608422764
Taylor G.,1494.3504612923566,1494.3504612923566,1494.397041964474,1494.3504612923566,1494.3504612923566,1494.397041964474,1494.3504612923566,0,0,2,180,2952,
Jaksic J.,1496.8494640710362,1495.4463598450488,1495.1523918814696,1496.8494640710362,1495.4463598450488,1495.1523918814696,1494.344609964575,12,3,2,212,3708,-0.40112726461894344
Voracova R.,1496.0630879092153,1497.311267425911,1495.5051924947331,1496.0630879092153,1497.311267425911,1495.5051924947331,1494.2939182007983,28,30,2,193,4094,-0.14547360033257717
Gallovits E.,1497.027183287996,1497.965838668476,1496.4897412483149,1497.027183287996,1497.965838668476,1496.4897412483149,1494.2039326241745,47,59,9,301,4052,-0.1043826829859772
Abanda F.,1492.7252235403957,1495.4757626674884,1495.460405560526,1492.7252235403957,1495.4757626674884,1495.460405560526,1494.172108693586,24,2,2,361,1804,0.11594653595446941
Eraydin B.,1494.6871358171763,1494.8634293037962,1494.1507213866755,1494.6871358171763,1494.8634293037962,1494.1507213866755,1494.1507213866755,1,5,0,205,2567,
Turati B.,1494.1020151204034,1494.1436563377933,1494.1436563377933,1494.1020151204034,1494.1436563377933,1494.1436563377933,1494.1436563377933,1,0,0,318,2032,
Stefkova B.,1495.0116249284306,1494.1099868906128,1494.4971145321874,1495.0116249284306,1494.1099868906128,1494.4971145321874,1494.1099868906128,4,0,1,717,2953,
Yakimova A.,1496.5597451566678,1496.6220707776013,1496.8548726277656,1496.5597451566678,1496.6220707776013,1496.8548726277656,1494.0606110760395,35,27,7,110,5148,-0.10295217094313402
Krawczyk D.,1493.9842813835646,1493.8725832533967,1493.9842813835646,1493.9842813835646,1493.8725832533967,1493.9842813835646,1493.9842813835646,0,1,0,678,1945,
Dushevina V.,1496.5457040480449,1497.6483531310041,1497.274902458843,1496.5457040480449,1497.6483531310041,1497.274902458843,1493.9464379597223,133,49,15,143,4499,0.1168874258298121
Ahn A.,1493.555323600729,1493.9300135649853,1493.9300135649853,1493.555323600729,1493.9300135649853,1493.9300135649853,1493.9300135649853,1,0,0,714,342,
Badosa Gibert P.,1493.8107712828469,1496.3934315496203,1495.3079231114996,1493.8107712828469,1496.3934315496203,1495.3079231114996,1493.8991283038054,3,3,3,133,2606,
Yashina E.,1493.8774294115767,1493.8774294115767,1493.8290740461925,1493.8774294115767,1493.8774294115767,1493.8290740461925,1493.8774294115767,0,0,1,478,1868,
Keothavong A.,1497.0392634618295,1497.1577348139513,1496.9006189251863,1497.0392634618295,1497.1577348139513,1496.9006189251863,1493.8538844512675,66,18,24,217,4787,-0.19981252843348393
Beygelzimer Y.,1495.5914745783812,1496.0912603488578,1494.378195668538,1495.5914745783812,1496.0912603488578,1494.378195668538,1493.6439344803675,11,15,1,199,3946,-0.17910535638472888
Czink M.,1496.1305423076406,1496.720976782905,1498.1863277261455,1496.1305423076406,1496.720976782905,1498.1863277261455,1493.5248274970038,80,40,21,126,4800,-0.07589545802160969
Hanatani N.,1493.081123733191,1493.3664643149116,1493.3664643149116,1493.081123733191,1493.3664643149116,1493.3664643149116,1493.3664643149116,1,0,0,402,1803,
Xu Y.F.,1494.610928742646,1493.9326562873243,1493.9786038443904,1494.610928742646,1493.9326562873243,1493.9786038443904,1493.255086100617,12,1,1,442,3582,-0.27824531583490497
Makarova E.,1507.2293572613735,1480.9993887660994,1505.9722666380615,1507.2293572613735,1480.9993887660994,1505.9722666380615,1493.136127006393,307,95,70,178,741,-0.1986887980417601
Mestach A.S.,1493.98844862842,1495.1943546182076,1494.335334933771,1493.98844862842,1495.1943546182076,1494.335334933771,1493.0462865865532,6,4,2,98,3974,-0.2033771982460015
Han N-L.,1492.992859000145,1493.0316844940305,1493.0316844940305,1492.992859000145,1493.0316844940305,1493.0316844940305,1493.0316844940305,2,0,0,159,2511,
Sadikovic A.,1494.4774647710005,1495.1907004442173,1493.7181418326372,1494.4774647710005,1495.1907004442173,1493.7181418326372,1493.0087694929373,5,7,1,273,3302,-0.10348466685302748
Morvayova V.,1492.225162448547,1492.9945703488268,1492.9945703488268,1492.225162448547,1492.9945703488268,1492.9945703488268,1492.9945703488268,3,0,0,300,20,
Gleason Q.,1492.9148802793304,1492.9360526992944,1492.9360526992944,1492.9148802793304,1492.9360526992944,1492.9360526992944,1492.9360526992944,1,0,0,467,1805,
Brianti A.,1496.558823994204,1496.903091811378,1496.1001128715102,1496.558823994204,1496.903091811378,1496.1001128715102,1492.9148267533342,81,41,10,188,4121,-0.24967876519382634
Bratchikova N.,1496.2219775492983,1495.3657108594598,1494.2189174627329,1496.2219775492983,1495.3657108594598,1494.2189174627329,1492.8033907157742,25,18,2,140,4764,-0.2005772154154958
Scheepers C.,1490.7073407249081,1501.8723038616715,1496.2803623842876,1490.7073407249081,1501.8723038616715,1496.2803623842876,1492.7154514794602,113,66,11,104,4136,-0.23782152285163072
Chiesa D.,1492.6572517938616,1492.61250789934,1492.6572517938616,1492.6572517938616,1492.61250789934,1492.6572517938616,1492.6572517938616,0,3,0,159,2931,
Mishina D.,1492.6456089288395,1492.6389260538117,1492.6389260538117,1492.6456089288395,1492.6389260538117,1492.6389260538117,1492.6389260538117,1,0,0,403,1965,
Jeong B.,1492.5361139956758,1492.6227473066322,1492.6227473066322,1492.5361139956758,1492.6227473066322,1492.6227473066322,1492.6227473066322,1,0,0,688,1412,
Harrison C.,1492.4535480516392,1492.5842915587705,1492.5842915587705,1492.4535480516392,1492.5842915587705,1492.5842915587705,1492.5842915587705,2,0,0,340,1805,
Robbe A.,1492.5599800412988,1491.980317399809,1492.5599800412988,1492.5599800412988,1491.980317399809,1492.5599800412988,1492.5599800412988,0,1,0,265,838,
Bhatia R.,1492.5519127625766,1492.5519127625766,1492.5112736452581,1492.5519127625766,1492.5519127625766,1492.5112736452581,1492.5519127625766,0,0,1,362,1868,
Grey S.,1492.4659148045116,1492.4659148045116,1492.4591999564286,1492.4659148045116,1492.4659148045116,1492.4591999564286,1492.4659148045116,0,0,1,614,1883,
Naito Y.,1492.2101701912975,1492.4590150475155,1492.4590150475155,1492.2101701912975,1492.4590150475155,1492.4590150475155,1492.4590150475155,1,0,0,210,1412,
Chang H.,1492.4199124717618,1493.6644958931447,1492.4199124717618,1492.4199124717618,1493.6644958931447,1492.4199124717618,1492.4199124717618,0,2,0,194,486,
Panova A.,1493.0762614025641,1497.9233861462521,1494.5728475361057,1493.0762614025641,1497.9233861462521,1494.5728475361057,1492.3938149142632,48,29,3,155,3761,0.029676444412728653
Rodionova An.,1493.8522817745504,1497.3336098323855,1496.6522098741061,1493.8522817745504,1497.3336098323855,1496.6522098741061,1492.366567050045,49,37,12,669,3404,0.083279188528607
Raducànu E.,1492.3184006306171,1492.3638490607484,1492.3638490607484,1492.3184006306171,1492.3638490607484,1492.3638490607484,1492.3638490607484,1,0,0,184,1825,
Chan Y.J.,1493.5032028898868,1497.640726584863,1496.852508265452,1493.5032028898868,1497.640726584863,1496.852508265452,1492.3633838667881,81,21,13,183,4191,-0.1422660980166618
Wagner S.,1492.171019333561,1492.3269987857427,1492.3269987857427,1492.171019333561,1492.3269987857427,1492.3269987857427,1492.3269987857427,1,0,0,316,1741,
Lee Y.H.,1492.25338307709,1492.3197830508402,1492.3197830508402,1492.25338307709,1492.3197830508402,1492.3197830508402,1492.3197830508402,6,0,0,384,3107,
Zhang K.L.,1493.2643577607096,1492.2905817138685,1493.0852658265944,1493.2643577607096,1492.2905817138685,1493.0852658265944,1492.2905817138685,21,0,1,249,3238,-0.10655844714090623
Sutjiadi A.,1492.1093726376137,1492.2467519892912,1492.2467519892912,1492.1093726376137,1492.2467519892912,1492.2467519892912,1492.2467519892912,1,0,0,366,1805,
Arseneault A.,1492.3325074552463,1492.2326646554322,1492.2326646554322,1492.3325074552463,1492.2326646554322,1492.2326646554322,1492.2326646554322,1,0,0,515,370,
Bassols Ribera M.,1492.2071142541038,1492.2092978596093,1492.2071142541038,1492.2071142541038,1492.2092978596093,1492.2071142541038,1492.2071142541038,0,1,0,291,1840,
Talaba G.,1492.1832456235918,1492.252139480005,1492.1832456235918,1492.1832456235918,1492.252139480005,1492.1832456235918,1492.1832456235918,0,1,0,214,1944,
Kania P.,1494.8593061489282,1494.0231336158026,1493.430315119454,1494.8593061489282,1494.0231336158026,1493.430315119454,1492.1363172322542,10,4,2,186,3674,-0.15204906592333173
Sidorova K.,1492.0232703646882,1492.1329564698835,1492.1329564698835,1492.0232703646882,1492.1329564698835,1492.1329564698835,1492.1329564698835,1,0,0,541,279,
Baszak W.,1492.1141898071794,1492.117025297603,1492.1141898071794,1492.1141898071794,1492.117025297603,1492.1141898071794,1492.1141898071794,0,1,0,1202,1839,
Plazas J.,1492.0263879106428,1492.1367498949435,1492.0263879106428,1492.0263879106428,1492.1367498949435,1492.0263879106428,1492.0263879106428,0,1,0,982,1944,
Sobolieva A.,1491.9400451850174,1491.6405882838137,1491.9400451850174,1491.9400451850174,1491.6405882838137,1491.9400451850174,1491.9400451850174,0,1,0,256,434,
Fichman S.,1494.6999919225357,1495.5503376031559,1493.407200202766,1494.6999919225357,1495.5503376031559,1493.407200202766,1491.9102925121786,14,17,2,348,3974,-0.09117225168108045
Johansson M.,1495.440268940865,1495.2525138972978,1496.794863694304,1495.440268940865,1495.2525138972978,1496.794863694304,1491.8934294918013,35,70,11,228,4087,-0.04810407666527955
Olyanovskaya V.,1491.8680123673066,1491.8965359856024,1491.8680123673066,1491.8680123673066,1491.8965359856024,1491.8680123673066,1491.8680123673066,0,1,0,678,1840,
Lim A.,1495.35417067748,1492.4373862605926,1491.6700873592056,1495.35417067748,1492.4373862605926,1491.6700873592056,1491.6700873592056,8,9,0,259,3352,-0.05949515625199098
Dubois S.,1494.241538272621,1495.8902103956389,1495.9828916063793,1494.241538272621,1495.8902103956389,1495.9828916063793,1491.6394737118192,47,13,11,306,4345,-0.25820340436206546
Lemoine Q.,1492.4767355735971,1491.8321561660996,1491.5445665270245,1492.4767355735971,1491.8321561660996,1491.5445665270245,1491.5445665270245,1,3,0,262,2630,
Oudin M.,1493.885353027325,1495.7198129466474,1497.9249405138403,1493.885353027325,1495.7198129466474,1497.9249405138403,1491.5337327836762,79,29,17,127,4343,-0.05380070752650662
Sakatsume H.,1497.33619031661,1491.5031750145467,1490.7000942638094,1497.33619031661,1491.5031750145467,1490.7000942638094,1491.5031750145467,10,0,1,125,48,0.04605407247847981
Radisic N.,1491.4665461909606,1491.4869961032268,1491.4869961032268,1491.4665461909606,1491.4869961032268,1491.4869961032268,1491.4869961032268,1,0,0,535,1784,
Lovric P.,1491.462315849214,1491.4851789291074,1491.4851789291074,1491.462315849214,1491.4851789291074,1491.4851789291074,1491.4851789291074,1,0,0,632,1783,
Crawford S.,1492.9329613101909,1492.7031575917244,1493.2646748948162,1492.9329613101909,1492.7031575917244,1493.2646748948162,1491.3425470922602,21,2,2,162,3483,0.011127796349246655
Kichenok N.,1492.9193302183135,1493.3916368258542,1494.4420496731695,1492.9193302183135,1493.3916368258542,1494.4420496731695,1491.264887118834,10,4,4,419,3653,-0.2394108370529011
Radanovic D.,1491.8095132778017,1492.0735734719065,1491.2617122512697,1491.8095132778017,1492.0735734719065,1491.2617122512697,1491.2617122512697,2,1,0,192,2869,
Hovde L.,1490.811590536114,1491.2249674816658,1491.2249674816658,1490.811590536114,1491.2249674816658,1491.2249674816658,1491.2249674816658,1,0,0,286,877,
Gervais J.,1491.1958669907417,1490.971102988276,1491.1958669907417,1491.1958669907417,1490.971102988276,1491.1958669907417,1491.1958669907417,0,1,0,725,1539,
Kulambayeva Z.,1491.1941688989023,1491.1408539555116,1491.1408539555116,1491.1941688989023,1491.1408539555116,1491.1408539555116,1491.1408539555116,1,0,0,524,1770,
Gerlach K.,1491.004764378016,1490.7039405890648,1491.004764378016,1491.004764378016,1490.7039405890648,1491.004764378016,1491.004764378016,0,3,0,225,1839,
Craybas J.,1494.997833935641,1496.0036058609635,1496.042346837106,1494.997833935641,1496.0036058609635,1496.042346837106,1490.9640778141106,111,67,12,240,4861,-0.09141833466101584
Wang X.,1490.6071106479235,1490.9449259536257,1490.9449259536257,1490.6071106479235,1490.9449259536257,1490.9449259536257,1490.9449259536257,7,0,0,136,2506,
Yu E.,1490.875628513644,1490.9245676614728,1490.9245676614728,1490.875628513644,1490.9245676614728,1490.9245676614728,1490.9245676614728,1,0,0,763,1434,
Duque Marino M.,1492.786321106828,1496.523234434658,1495.1434730493497,1492.786321106828,1496.523234434658,1495.1434730493497,1490.7497180277403,18,65,7,74,3797,-0.0952154031606019
Arvidsson S.,1495.9616298899778,1494.7799462519076,1495.7791017615818,1495.9616298899778,1494.7799462519076,1495.7791017615818,1490.7075753737536,124,51,12,294,4037,-0.15379976826603214
Ignatik A.,1490.6887265580342,1490.6273928152411,1490.6273928152411,1490.6887265580342,1490.6273928152411,1490.6273928152411,1490.6273928152411,1,0,0,209,1742,
Falkner Z.,1490.6633488635537,1490.6241288602328,1490.6241288602328,1490.6633488635537,1490.6241288602328,1490.6241288602328,1490.6241288602328,1,0,0,542,1783,
Falkowska W.,1490.610532483877,1490.6882616447053,1490.610532483877,1490.610532483877,1490.6882616447053,1490.610532483877,1490.610532483877,0,3,0,346,1467,
Savchuk O.,1491.1875596344212,1497.2459350074032,1491.7144655408379,1491.1875596344212,1497.2459350074032,1491.7144655408379,1490.5429864599796,55,24,1,232,3652,0.11518259046973575
Zhang L.,1490.4556350257824,1490.4985917614727,1490.4985917614727,1490.4556350257824,1490.4985917614727,1490.4985917614727,1490.4985917614727,12,0,0,407,2854,-0.21865454543209448
Jiang X.,1490.146938828421,1490.4940796221078,1490.4940796221078,1490.146938828421,1490.4940796221078,1490.4940796221078,1490.4940796221078,1,0,0,511,1021,
Date Krumm K.,1492.3784242008987,1494.70009621002,1497.3790163588117,1492.3784242008987,1494.70009621002,1497.3790163588117,1490.466489141098,111,11,18,72,3965,-0.10669903143041515
Duval V.,1492.4058385739586,1491.5199854445123,1493.5741743130834,1492.4058385739586,1491.5199854445123,1493.5741743130834,1490.3957125475708,12,1,6,254,2883,-0.1340579989325173
Hibi M.,1490.318404241812,1490.3633894593995,1490.3633894593995,1490.318404241812,1490.3633894593995,1490.3633894593995,1490.3633894593995,7,0,0,176,2001,
Zhang R.,1490.2444346750558,1490.3461800884402,1490.3461800884402,1490.2444346750558,1490.3461800884402,1490.3461800884402,1490.3461800884402,1,0,0,836,312,
Seguel D.,1490.2638302444052,1490.3973060875342,1490.2638302444052,1490.2638302444052,1490.3973060875342,1490.2638302444052,1490.2638302444052,0,7,0,224,1580,
Lucic M.,1492.0267473794931,1496.853143873678,1496.9823231409828,1492.0267473794931,1496.853143873678,1496.9823231409828,1490.2420386507297,71,40,25,73,3784,-0.14943426013281752
Lu Jia-Jing,1490.2198944679924,1490.2328777103078,1490.2328777103078,1490.2198944679924,1490.2328777103078,1490.2328777103078,1490.2328777103078,3,0,0,185,2518,
Zvonareva V.,1502.266504624499,1461.7966684882208,1487.397289876973,1502.266504624499,1461.7966684882208,1487.397289876973,1490.1323695702692,314,66,27,326,76,0.008960602860510258
Zhang Yux.,1489.907044750666,1490.0718792927612,1490.0718792927612,1489.907044750666,1490.0718792927612,1490.0718792927612,1490.0718792927612,9,0,0,225,2852,
